no,text,tags,emotion
82,"'비눔' 1호점 <궁동점>인생샷 무조건 건지는비눔 갈 파티원 모집중 💗-우드톤 인테리어로 감성을 한층 업 시킨 '비눔' 궁동점입니다🤗-예쁜 순간을 위한 다양한 소품 마련은 기본😚😘-""비도 오는데 분위기 좋은 술집에서 와인 한잔 하자""-주소 : 대전 유성구 대학로145번길 30(궁동정류장에서 도보 이용 가능)전화번호 : 010-5947-9614-","['#비눔', '#궁동', '#비눔궁동점', '#와인스타그램', '#wine', '#궁동맛집', '#궁동술집', '#충남대술집', '#혼술', '#맛집', '#맛스타그램', '#봄맞이오픈', '#jmt', '#잔술']",사랑
83,애증후박: 마음언어요즘의 난어떤 마음으로 널 말하는지얼마나 들어도모르겠는 이 마음언어.너 그리워하는 내마음언어는 틀리지 않아틀린 적 없지습관이었으니까 너는늘 이름으로 널 담았고약속했던 애칭은입에 붙지 않았으니까 나는.어쩌면우리의 지금으로널 담기보다 너의 내일을담고 싶던 듯해그런 내 마음은 습관으로너의 내일이 내 습관으로내 마음언어로 넌 아직도.너 그리워하는 내마음언어는 틀리지 않아틀린 적 없지습관이었으니까 너는난 지금에도 이름으로널 담아내고널 담기보다널 닮고 싶었던 듯해.,"['#상월', '#Mort_Histoire']",사랑
84,사랑은 모든 허다한 죄들을덮는다사랑은 사람의 마음을열어주는 열쇠이다사랑은 영혼을길러주고보살펴준다.,"['#사랑', '#기쁨', '#행복', '#영혼', '#성화', '#정화', '#치유', '#힐링', '#슬픔', '#충만', '#진리', '#사람', '#동물', '#가족', '#친구', '#연인', '#인스타', '#소통']",사랑
85,"⭐️참가비도 무료인데 이벤트 상품까지 준다구~?🤩⭐️❤️무료로 연애/결혼 Tip❤️배우고, 🎁이벤트 참여해서 선물도 팡팡🎁 타 가자!!!📌지금 바로 밀크티 홈페이지(www.hk-milkt.co.kr)에서 ✨️무료 참가 신청✨️ 하세요‼️1️⃣ 소문내기 이벤트 : 스타벅스 아메리카노 Tall 30명☕️2️⃣ 참가신청 이벤트 : 파리바게트 1만원권 20명🎟3️⃣ 사연당첨 이벤트 : 희렌최님의 싸인책 '할말은 합니다' 3명📕4️⃣ 생방송 참여 이벤트 : 바이오힐 보 판테놀 시카 베리어 크림 미스트 최대 10명💎---------💗평생 갈 사람을 알아보고, 관계를 지속하는 법💗 ✅️ 첫 만남에서 매력적으로 보이는 방법!!😍✅️ 좋은 사람을 알아보는 방법!!😍✅️ 애인과의 갈등을 잘 해결하는 방법!!!😍⭐️희렌최⭐️커뮤니케이션 분야 1위, 누적 조회 수 3000만 뷰, 49만 구독자를 보유한 유튜브<희렌최널> 운영 / 커뮤니케이션, 인간관계의 노하우 전파우리 이번 봄에는 🌺매력적인 사람🌺으로 거듭나서 아주 그냥 따뜻한 2022년을 만들고 보자고요?🙈💋","['#이벤트', '#이벤트그램', '#이벤트참여', '#스타벅스', '#파리바게트', '#책', '#올리브영추천템', '#기프티콘이벤트', '#밀크티', '#MZ세대', '#2030', '#럽스타그램', '#연애', '#결혼', '#사랑', '#고민상담', '#커뮤니케이션', '#매력적인사람', '#희렌최', '#생활밀착형', '#지식소통']",사랑
86,손짜장은 손가락으로 먹어야 제맛ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ어제 TV에 김갑수와 장민호가 나오는 갓파더를 보고 얼마나웃었는지 모릅니다.짜장면 배달시켜 먹는데젖가락이 없어서 비닐장갑 끼고짜장면을 섞고 손으로 먹는 장면이있길래 써봤습니다.여러가지 웃기는 장면이 많이나왔고 이렇게 웃어보긴 오랜만이었습니다.웃음은 보약입니다.,"['#캘리그라피', '#좋은글', '#예쁜글', '#감성글', '#손글씨', '#사랑', '#행복', '#봄', '#짜장면']",사랑
87,매주 목요일 업로드될 C맨소개 컨텐츠그 첫번째를 장식할 간사님편입니다!제주대 캠퍼스에는 어떤 간사님들이 계실까??제주대학교에서 순장님들과 순원들을 지도해주시는 간사님들을 간단히 소개해보았습니다!궁금한 사항은 자유롭게 질문 해 주세요!...,"['#제주', '#제주대학교', '#제주대동아리', '#기독교동아리', '#동아리', '#제주ccc', '#제주대ccc', '#cccgram', '#간사', '#순장', '#순원', '#대학생', '#신입생', '#재학생', '#복학생', '#누구든', '#환영', '#일상', '#소통', '#사랑', '#기쁨', '#행복', '#공동체']",사랑
88,"🇰🇷 Culture 🇰🇷Fêter l'amour c'est bien. Fêter le célibat...c'est bien aussi ! 😏Parce que la Saint-Valentin et la White Day ne suffisaient pas, le combo made in Korea continue avec la Black Day. Vous l'aurez deviné, aujourd'hui on fête les célibataires ! 💁‍♀️💁‍♂️Découvrez le déroulement de cette journée spéciale dans notre post 😁","['#blackday', '#coréedusud', '#korea', '#싱글', '#célibataire', '#culturecoréenne', '#kdrama', '#한국', '#amour', '#corée', '#사랑', '#짜장면']",사랑
89,"[ 05 함께 🌸 ]벚꽃이 핀 거리를 걷다가우연히 한 노부부를 보게 되었다.어떤 연인보다 예쁘고 아름다웠다.그 잡은 두 손이 너무 따뜻해 보였다.시간이 흐르고 머리가 희어져도이 마음만큼은 아직 예전 그대로이다.문득, 진정한 사랑이란 무엇일까.. 생각해 보았다.아직 무엇이라 정의할 수는 없겠지만진정한 사랑은 변하지 않는 것이 아닐까 생각해 본다.(Behind story..)개인적으로 나는 벚꽃이 만개했을 때보다질 때 쯤 흩날리는 벚꽃을 좋아한다.시원하게 부는 바람과 예쁘게 날리는 벚꽃,,답답했던 마음도 바람과 함께 날아가는 것 같다.나에겐 또 다른 마음의 힐링이었다.","['#어른동화', '#어른들의동화', '#어른이', '#동화', '#소소한', '#따뜻한', '#이야기', '#함께', '#노부부', '#봄', '#벚꽃', '#꽃', '#사랑', '#소중함', '#힐링', '#위로', '#휴식', '#쉼터', '#마음', '#그림', '#드로잉', '#그림스타그램', '#앵드리', '#앵두', '#🍒']",사랑
90,D-1카페인 쿠폰있으신 분들~🙋‍♂️🙋‍♀️🙋도장 다 못찍으셨어도오시면 아메리카노 무료로 드려요😍😍내일이 드디어 마지막날😆😆많이 많이 일부러 찾아와주셔서감사해요~💕💕내일까지 최선을 다하고정성을 다하고사랑을 다할거에요🥰🥰,"['#화천카페인', '#화천카페', '#내일', '#금요일', '#영업종료', '#쿠폰', '#도장', '#아메리카노', '#무료', '#선물', '#사랑', '#정성', '#빵', '#카페스타그램']",사랑
91,--위로 해주는 게 어렵다고 느끼는 사람이 생각보다 굉장히 많다.위로의 다양한 방법을 배워봄으로써친구가 힘들어할 때 어찌해야 할지 안절부절 하지 말고 짧고 간결하게 친구에게 위로의 말을 건네보자.,"['#위로', '#위로글귀', '#친구', '#우정', '#위로방법', '#책', '#글귀', '#책스타그램', '#글귀스타그램', '#감성글귀', '#새벽글귀', '#새벽', '#자존감', '#행복', '#베스트셀러', '#책추천', '#자기계발', '#동기부여', '#사랑', '#사랑글귀', '#명언', '#명언글귀', '#동기부여명언']",사랑
92,"장점은 하나도 모르는데, 단점은 많이 알고있다.이런 생각이 드는 것 조차도 단점이다, 그러나 이건 걸음을 멈출 이유도, 행동을 하지 않을 이유도 되지 않는다.단점을 안단 건 그만큼 고칠 거리가 있단 것이며, 그만큼 고치게 되면 나머진 장점으로 뒤바뀔 여지가 있단 것이다...","['#글', '#사랑', '#글귀', '#분위기', '#좋아요', '#좋은글', '#감성', '#일상', '#팔로우', '#팔로우환영', '#팔로우미', '#팔로우해요', '#mood', '#foryou', '#photo', '#photographer', '#photography', '#photoshoot', '#following', '#followforfollowback', '#likeforlikes', '#loveyourself', '#fff', '#flower', '#art', '#いいね']",사랑
93,"🌷JUNI의 어떤 하루🌷누군가가 좋아하는 것이 무엇이냐고 물었을 때 ,커피와 책은 항상 빠지지 않고 말했던 것 같습니다 본가엔 아직 가져오지 못한 ,오래전부터 읽어온 책들이 수두룩하구요 10년 전 ,지금처럼 수많은 카페가 생기기 전 ,재미삼아 취미삼아 바리스타 자격증도 따보기도 하구요 그렇게 내가 좋아하는 것들에 열성적이던 시기가 있었어요 나의 새로운 변화와 환경에 적응하느라 ,좋아하던 것들과 잠시 멀어져 있었지만 다시 가까이 하려고 마음 먹으니 소소한 행복이 더 가까이 와 있음을 느낍니다 별 것 아닌 취미 생활이란 건 없어요 취미 생활이 거창할 필요가 있나요 내가 좋아하면 그걸로 된거죠 싫어하는 것 말고 좋아하는 것만 생각해요그래도 하루가 짧으니까요 💗",[],사랑
94,"⭐️159p 어쩌면 한때 내가 그를 향해 가졌던 마음, 그 사로잡힘, 단 한 순간도 벗어날 수 없었던 그 에너지도 종교에 가까운 것일지도 모르겠다. 새까만 영역에 온몸을 던져버리는 종류의 사랑. 그것을 수십년간 반복할 수도 있는 것인가. 그것은 어떤 형태의 삶인가.사랑은 정말 아름다운 것인가. ⭐️169p사랑은 정말 아름다운가.내게 있어서 사랑은 한껏 달아올라 제어할 수 없이 사로잡혔다가 비로소 대상에서 벗어났을 때 가장 추악하게 변질되어버리고야 마는 찰나의 상태에 불과했다. ⭐️173p그가 나의 가장 뜨거운 조각들을 가져가버렸다는 사실을, 그로 말미암아 내 어떤 부분이 통째로 바뀌어버렸다는 것을 후에야, 아주 많은 시간이 지난 후에야 알게 되었다. ⭐️177p그러니까 우리가 이렇게 된 것은 우리의 잘못이 아니며 암이나 곰팡이처럼, 지구의 자전이나 태양의 흑점처럼 너무나 자연스러운 우주의 현상이다.","['#대도시의사랑법', '#대도시의사랑법_박상영']",사랑
95,"사랑해, 고마워, 괜찮아, 행복해, 그럴 수 있어, 나에게 맞게.우울해, 힘들어, 답답해, 불행해, 안될 것 같아, 하기가 싫어.같은 글자 수인데 둘이 주는 느낌은 전혀 다르게 다가온다,둘이 주는 생각도, 감정도, 어떻게 생각하면 행복하고, 어떻게 생각하면 불행하다고 여겨진다. 그러니까 되도록이면, 할 수 있는 데까지, 손이 닿는 곳까진, 내가 버틸 수 있을 때 까진 이기적일 수 있는 자신의 행복일 뿐이라도 조금만, 조금만 긍정적인 생각, 내 행복을 빌어주던 사람의 대한 생각으로 이어나간다면 어느 순간 행복해져 있을 것이다...","['#글', '#사랑', '#글귀', '#분위기', '#좋아요', '#좋은글', '#감성', '#일상', '#팔로우', '#팔로우환영', '#팔로우미', '#팔로우해요', '#mood', '#foryou', '#photo', '#photographer', '#photography', '#photoshoot', '#following', '#followforfollowback', '#likeforlikes', '#loveyourself', '#fff', '#flower', '#art', '#いいね']",사랑
96,🗨이루어 질수 없는 어느 무속인의 사랑 얘기카드....🌙상대 마음을 얻는다는건 너무 힘든일이다.,"['#타로카드', '#witch-타로', '#운세7타로상담', '#신중동역', '#키르케_매들린밀러', '#롯데백화점중동점', '#연애', '#마음', '#사랑']",사랑
97,"반지가 안빠져요………😳심지어 반지사이즈가 커서 제 멋대로 빙그르르 돌아가던 반진데……….요즘 계속 몸이 붓고,이제는 손가락 마디마디 손목까지 관절이 다 분리 되는것 처럼 아프다 😢밤새 화장실 계속 다녀오느라 잠은 다 깨고 배는 계속 쌀, 보리 하듯이뭉칠까 말까 하다가 갑자기 몇번이고 뭉치고 …….밤새 혼자 끄응 하다 진이 다빠짐 ㅠㅠㅠ지금도 이런데 진통은 어느정도 급인거죠???",[],사랑
98,🏷2022. 04. 17 Sunday 13:00 🎹 미리 듣는 주일 콘티 🎧샬롬 💘고난주간 입니다.반복되는 바쁜 일상 속에서도 구원의 의미를 짚어보는 한 주 되길 바랍니다.우리는 주일 1시에 만나요 🫶🏻▪️예배 시간 : 매주 주일 오후 1시 ▪️예배 장소 : 당진감리교회 대예배실,"['#당진감리교회', '#청년부', '#당감청', '#청년', '#세움', '#다시세움', '#예배', '#삶', '#공동체', '#찬양', '#콘티', '#은혜', '#감사', '#사랑', '#사랑의공동체']",사랑
99,[ 공허 ]..내 눈이 공허하오.이 눈으로 보는 것들이어떻게 아름답지 않으리.이 눈 위에콩깍지 써진다 한들벗겨지면 그만이니.내 눈이 날 바라보아도공허하지 아니하면.그 눈으로보아지는아름다움을 품겠소.,[],사랑
100,퇴근후면 이젠 제법 날이 밝다저녁을 간단하게 먹고 집을 나서 동네를 걷는 일상어느 순간부터 가는 곳마다 보이는 벚꽃들우리나라사람들이 이리도 희디흰 벚꽃을 언제부터 좋아했을까?어제는 산으로 방향을 틀었다아내가 이 글을 보면 또 혼이 날 듯야간산행을 하다 발을 삐긋한게 불과 보름전이니그래도 조용하기만 한 산이 좋다친구가 그러더구먼야~~~밤 중 그 어두운 산길 걸으면그래도 좀 뒤가 으스스하지 않냐고 ^^사실 산이 아닌 외딴길에서도만나면 으스스한 것은 다른 누구보다낯선 그 누군가가 아닐까?친구에게 답을 줬었다야~~~혹 처녀귀신이라도 만나면 횡재 아니겠냐고 ^^거리의 벚꽃들이 지고어둠 속에서 향이 날라온다라일락의 계절이 시작되나 보다산을 내려와 걷는 길가의 카페 유리창너머를 보니젊은이들이 어두워진 그 시간에 보여주는 모습나도 다음엔 걷기보다 책한 권노트북이라도 들고 와서 뭔가를 하는 흉내라도 내보고 싶어진다대학시절마음이 울적하고 답답할 때는도서관보다 카페나 공원의 풀밭에 자리 깔고 앉아하던 공부그 시절이 그리워지기도 한다어느 덧뭔가를 하는 저 젊음이 이뻐보이는나이가 됐나 보다,"['#북스타그램', '#글스타그램', '#산', '#귀신', '#처녀', '#사랑', '#애인', '#카페', '#젊음', '#야간', '#라일락', '#벚꽃', '#향기', '#향', '#대학', '#공부', '#공원', '#나이', '#젊음']",사랑
